,instance,rule,preprocessed rules,lang
1377,spore.social,We do not body shame.,we do not body shame,non-Englsih
1378,spore.social,We are trauma-informed and abolitionist. We believe in bringing people in and giving them space to be better instead of blocking or bans.,we are traumainformed and abolitionist we believe in bringing people in and giving them space to be better instead of blocking or bans,English
1379,spore.social,"We do not allow unfounded conspiracy theories, misinformation, disinformation, and state-sponsored propaganda.",we do not allow unfounded conspiracy theories misinformation disinformation and statesponsored propaganda,English
1380,hometech.social,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
1381,hometech.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
1382,hometech.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
1383,hometech.social,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
1384,hometech.social,"No spam. None. Of any kind. Advertisements have their place but it is not here. Go back to the bird site and buy them. You are not paying for this server, so your content will be removed and the account will be suspended.",no spam none of any kind advertisements have their place but it is not here go back to the bird site and buy them you are not paying for this server so your content will be removed and the account will be suspended,English
1385,guitar.rodeo,"No racism, homophobia, transphobia, or misogyny.",no racism homophobia transphobia or misogyny,English
1386,guitar.rodeo,No pornography or nudity,no pornography or nudity,English
1387,guitar.rodeo,"Love each other, help each other out.",love each other help each other out,English
1388,irsoluciones.social,Prohibido el SPAM,prohibido el spam,non-Englsih
1389,irsoluciones.social,El idioma principal de la cuenta debe ser el español.,el idioma principal de la cuenta debe ser el español,non-Englsih
1390,irsoluciones.social,"No insulte, ofenda, ni moleste a otros usuarios",no insulte ofenda ni moleste a otros usuarios,non-Englsih
1391,irsoluciones.social,"Prohibidos discursos de odio (racismo, nazismo, transfobia...).",prohibidos discursos de odio racismo nazismo transfobia,non-Englsih
1392,irsoluciones.social,Publica contenido sensible bajo aviso de contenido.,publica contenido sensible bajo aviso de contenido,non-Englsih
1393,mstdn.games,Be yourself. Be genuine. Make connections. Have fun. We welcome you to post about topics outside of gaming as well!,be yourself be genuine make connections have fun we welcome you to post about topics outside of gaming as well,English
1394,mstdn.games,"We have a zero-tolerance policy for hate speech (racism, sexism, homophobia, transphobia/transmisia, misgendering/dead naming, xenophobia, ableism, etc) or illegal activity of any kind.",we have a zerotolerance policy for hate speech racism sexism homophobia transphobiatransmisia misgenderingdead naming xenophobia ableism etc or illegal activity of any kind,English
1395,mstdn.games,"Be respectful to others. No harassment or trolling is allowed. No sexually explicit or violent posts. No personal attacks of any kind (bullying, trolling, name-calling, etc) or spreading of disinformation. ",be respectful to others no harassment or trolling is allowed no sexually explicit or violent posts no personal attacks of any kind bullying trolling namecalling etc or spreading of disinformation,English
1396,mstdn.games,"Users are expected to behave as a person and not a brand or storefront. Self-promotion is allowed and encouraged (ex. going live posts, links to personal content creation), but please do not spam the Local feed or send direct messages to advertise. Paid advertising/links of any kind is not allowed.",users are expected to behave as a person and not a brand or storefront selfpromotion is allowed and encouraged ex going live posts links to personal content creation but please do not spam the local feed or send direct messages to advertise paid advertisinglinks of any kind is not allowed,English
1397,mstdn.games,"Use 'Content Warnings' (CWs) on your posts with respect for your fellow users (i.e. politics, graphic imagery, spoilers, personal topics, etc). In addition, NSFW posts require a Content Warning (CW) AND a Sensitive Media tag. Please add Alt Text descriptions to images and media where appropriate.",use content warnings cws on your posts with respect for your fellow users ie politics graphic imagery spoilers personal topics etc in addition nsfw posts require a content warning cw and a sensitive media tag please add alt text descriptions to images and media where appropriate,English
1398,mstdn.games,Crossposting using a 3rd party app is OK: Those posts MUST be posted as Unlisted or Followers-only and cannot be listed as Public. Accounts here are expected to be created with the intention of interacting with the community directly. Accounts that appear to be bots will be suspended.,crossposting using a 3rd party app is ok those posts must be posted as unlisted or followersonly and cannot be listed as public accounts here are expected to be created with the intention of interacting with the community directly accounts that appear to be bots will be suspended,English
1399,mstdn.games,"No promotion or discussion of Cryptocurrency, NFTs, or multi-level marketing schemes is allowed.",no promotion or discussion of cryptocurrency nfts or multilevel marketing schemes is allowed,English
1400,mstdn.games,"IMPORTANT: By applying, you agree to the server rules. **PLEASE GIVE A GENUINE REASON why you would like to join.** Applications with short generic answers (i.e. “I like games” or “leaving Twitter”) will be declined. *We are an English-speaking server* Thanks!",important by applying you agree to the server rules please give a genuine reason why you would like to join applications with short generic answers ie i like games or leaving twitter will be declined we are an englishspeaking server thanks,English
1401,mstdn.business,No NSFW or illegal content.,no nsfw or illegal content,non-Englsih
1402,mstdn.business,"No racism, sexism, homophobia, transphobia, or xenophobia.",no racism sexism homophobia transphobia or xenophobia,non-Englsih
1403,mstdn.business,Do not share intentionally false or misleading information.,do not share intentionally false or misleading information,English
1404,mstdn.business,No spam or excessive promotion.,no spam or excessive promotion,non-Englsih
1405,mstdn.business,Brands are welcome. For personal accounts use your real name.,brands are welcome for personal accounts use your real name,English
1406,flipboard.social,This instance is part of Flipboard and adheres to the same Community Guidelines. You can read them here https://about.flipboard.com/community-guidelines/,this instance is part of flipboard and adheres to the same community guidelines you can read them here httpsaboutflipboardcomcommunityguidelines,English
1407,flipboard.social,"Keep this instance safe, respectful, and fun by not violating the rules.",keep this instance safe respectful and fun by not violating the rules,English
1408,flipboard.social,"Consider how your post might impact others - if it might be received as offensive, painful, or otherwise unwanted, please use a content warning (CW.)",consider how your post might impact others if it might be received as offensive painful or otherwise unwanted please use a content warning cw,English
1409,flipboard.social,"Misgendering, deadnaming, or promotion of so-called ""conversion therapy"" is prohibited.",misgendering deadnaming or promotion of socalled conversion therapy is prohibited,English
1416,newsmast.social,You'll find our Community Guidelines at https://www.newsmastfoundation.org/community-guidelines/,youll find our community guidelines at httpswwwnewsmastfoundationorgcommunityguidelines,English
1417,newsmast.social,Age restrictions: Newsmast account holders must be at least 18 years old. ,age restrictions newsmast account holders must be at least 18 years old,English
1418,newsmast.social,"Be you: Users are not allowed to assume someone else’s identity or that of other groups or organisations to mislead people.
",be you users are not allowed to assume someone elses identity or that of other groups or organisations to mislead people,English
