,instance,rule,preprocessed rules,lang
1214,coplus.social,No excessive advertising. No spamming or aggressive promotion. If you want to promote something do it responsibly with supporting facts and never only links.,no excessive advertising no spamming or aggressive promotion if you want to promote something do it responsibly with supporting facts and never only links,English
1215,coplus.social,"Do not post adult content, including pictures containing nudity, or unwelcome sexual attention.",do not post adult content including pictures containing nudity or unwelcome sexual attention,English
1216,coplus.social,Bots must be marked as Bot in their profile.,bots must be marked as bot in their profile,English
1217,coplus.social,No NFT content. None at all.,no nft content none at all,non-Englsih
1218,coplus.social,No flooding the public timelines.,no flooding the public timelines,English
1219,coplus.social,No illegal content. No false or misleading information. No posting of malicious links.,no illegal content no false or misleading information no posting of malicious links,English
1220,coplus.social,No disinformation regarding public health issues or political/military campaigns.,no disinformation regarding public health issues or politicalmilitary campaigns,English
1221,coplus.social,No anonymous emails. Accounts with anonymous or temporary emails will be deleted.,no anonymous emails accounts with anonymous or temporary emails will be deleted,English
1222,mastodon.lamacchinadesiderante.org,"Puoi iscriverti solo su invito, così l'istanza rimane piccola. Difficilmente verrai invitato. ",puoi iscriverti solo su invito così listanza rimane piccola difficilmente verrai invitato,non-Englsih
1223,mastodon.lamacchinadesiderante.org,Hai a disposizione 20000 caratteri per toot. Cerca di avere anche qualcosa di interessante da dire. Cerca di scrivere in modo decente. Sii poeta!,hai a disposizione 20000 caratteri per toot cerca di avere anche qualcosa di interessante da dire cerca di scrivere in modo decente sii poeta,non-Englsih
1224,mastodon.lamacchinadesiderante.org,"No ai seguenti tipi di pornografia: selfie, unboxing, foto di animali domestici.",no ai seguenti tipi di pornografia selfie unboxing foto di animali domestici,non-Englsih
1225,mastodon.lamacchinadesiderante.org,"Alla sessualità genitale preferiamo quella nomadica. Se proprio ci tieni a farci vedere il cazzo, fallo in modo creativo, assicurati che il materiale sia tuo e usa il CW. ",alla sessualità genitale preferiamo quella nomadica se proprio ci tieni a farci vedere il cazzo fallo in modo creativo assicurati che il materiale sia tuo e usa il cw,non-Englsih
1226,mastodon.lamacchinadesiderante.org,Sì alla contro-pornografia. Leggi il Manifesto Contro-Pornografico. Lo trovi sul nostro sito.,sì alla contropornografia leggi il manifesto contropornografico lo trovi sul nostro sito,non-Englsih
1227,mastodon.lamacchinadesiderante.org,"Se sei fan delle criptovalute, se ti sei formato sugli scritti di Hayek, Nozick, Rothbard (o simili), se non capisci di cosa stiamo parlando, ti suggeriamo l'istanza Twitter.com gestita dal signor Musk. ",se sei fan delle criptovalute se ti sei formato sugli scritti di hayek nozick rothbard o simili se non capisci di cosa stiamo parlando ti suggeriamo listanza twittercom gestita dal signor musk,non-Englsih
1228,mastodon.lamacchinadesiderante.org,"No ai fascismi, soprattutto a quelli molecolari.",no ai fascismi soprattutto a quelli molecolari,non-Englsih
1229,mastodon.lamacchinadesiderante.org,No al body-shaming. Sì al Corpo Senza Organi. ,no al bodyshaming sì al corpo senza organi,non-Englsih
1230,mastodon.lamacchinadesiderante.org,No allo scientismo e alle altre religioni patriarcali. E' tollerata al più quella dell'Antica Grecia. Quelle matriarcali vanno bene.,no allo scientismo e alle altre religioni patriarcali e tollerata al più quella dellantica grecia quelle matriarcali vanno bene,non-Englsih
1231,mastodon.lamacchinadesiderante.org,Seguiamo le teoria secondo cui le bestemmie sono state inventate dalla Chiesa Cattolica per far parlare di Dio anche chi non ci crede.,seguiamo le teoria secondo cui le bestemmie sono state inventate dalla chiesa cattolica per far parlare di dio anche chi non ci crede,non-Englsih
1232,mastodon.lamacchinadesiderante.org,Ti è comunque concesso di inventare una tua religione personale. Ti chiediamo solo di non imporla agli altri. ,ti è comunque concesso di inventare una tua religione personale ti chiediamo solo di non imporla agli altri,non-Englsih
1233,mastodon.lamacchinadesiderante.org,No al razzismo e all'abilismo. No agli -ismi come visioni del mondo pre-confezionate. ,no al razzismo e allabilismo no agli ismi come visioni del mondo preconfezionate,non-Englsih
1234,mastodon.lamacchinadesiderante.org,No alla bifobia. Sì a Bifo Berardi (ciao Franco!). ,no alla bifobia sì a bifo berardi ciao franco,non-Englsih
1235,mastodon.lamacchinadesiderante.org,"Istanza LGBTQIABCDEFGHILMNO+ friendly. Se non ti va bene, schwaffənculo! ",istanza lgbtqiabcdefghilmno friendly se non ti va bene schwaffənculo,non-Englsih
1236,mastodon.lamacchinadesiderante.org,Al machismo e alla virilità preferiamo i plug anali. A Carla Lonzi preferiamo Donna Haraway. A bell hooks preferiamo Gayatri Spivak.,al machismo e alla virilità preferiamo i plug anali a carla lonzi preferiamo donna haraway a bell hooks preferiamo gayatri spivak,non-Englsih
1237,mastodon.lamacchinadesiderante.org,"Se devi condividere la tua depressione, fallo NON sotto forma di comizio/lamentela. Altrimenti non effettueremo il download. ",se devi condividere la tua depressione fallo non sotto forma di comiziolamentela altrimenti non effettueremo il download,non-Englsih
1238,mastodon.lamacchinadesiderante.org,Non usare il tuo account come se fossi un bot. Usalo come se fossi un cyborg. ,non usare il tuo account come se fossi un bot usalo come se fossi un cyborg,non-Englsih
1239,mastodon.lamacchinadesiderante.org,No allo SPAM. Non chiederci cosa sia SPAM e cosa no. Non lo sappiamo. ,no allo spam non chiederci cosa sia spam e cosa no non lo sappiamo,non-Englsih
1240,mastodon.lamacchinadesiderante.org,"Se hai trovato qualche contraddizione nel regolamento, sappi che è stata inserita volutamente. ",se hai trovato qualche contraddizione nel regolamento sappi che è stata inserita volutamente,non-Englsih
1241,mastodon.lamacchinadesiderante.org,"Se qualcosa non ti è chiaro sei invitato a fare domande, non defederazioni. ",se qualcosa non ti è chiaro sei invitato a fare domande non defederazioni,non-Englsih
1242,mastodon.lamacchinadesiderante.org,E' comunque il regolamento di istanza più brillante che tu abbia mai letto. ,e comunque il regolamento di istanza più brillante che tu abbia mai letto,non-Englsih
1243,mastodon.gnomos.org,Don't be a dick.,dont be a dick,English
1244,masto.wardenburg.social,"Keine Beleidigungen, Drohungen und Verunglimpfungen aller Art

",keine beleidigungen drohungen und verunglimpfungen aller art,non-Englsih
1245,masto.wardenburg.social,Keine Aufforderungen zu Gewalt,keine aufforderungen zu gewalt,non-Englsih
1246,masto.wardenburg.social,"Kein radikales Gedankengut, Rassismus und Hasspropaganda",kein radikales gedankengut rassismus und hasspropaganda,non-Englsih
1247,masto.wardenburg.social,Keine Pornografie und Obszönitäten,keine pornografie und obszönitäten,non-Englsih
1248,masto.wardenburg.social,Keine Verletzungen von Rechten Dritter,keine verletzungen von rechten dritter,non-Englsih
1249,masto.wardenburg.social,"Keine Veröffentlichung von Foren-/Blogbeiträgen, privaten Korrespondenzen und privaten Daten",keine veröffentlichung von forenblogbeiträgen privaten korrespondenzen und privaten daten,non-Englsih
1250,masto.wardenburg.social,Kein Missbrauch der Kommentarfunktion für werbliche Zwecke,kein missbrauch der kommentarfunktion für werbliche zwecke,non-Englsih
1251,social.grahamharper.net,Wear sunscreen.,wear sunscreen,English
1252,is.lewd.pm,Rule is not a list,rule is not a list,English
1253,overgrown.garden,You must be Simon to use this server,you must be simon to use this server,English
1254,overgrown.garden,"Rule #1 may, on occasion, be bent.",rule 1 may on occasion be bent,English
