,instance,rule,preprocessed rules,lang
2977,gayfr.social,PAS DE DÉSINFORMATION : le partage volontaire d’informations fausses avec l’intention de tromper (« infox » ou « fake news ») est interdit.,pas de désinformation le partage volontaire dinformations fausses avec lintention de tromper infox ou fake news est interdit,non-Englsih
2978,gayfr.social,INTERDIT AUX MINEURS : vous devez être âgé d’au moins 18 ans pour consulter et utiliser ce serveur.,interdit aux mineurs vous devez être âgé dau moins 18 ans pour consulter et utiliser ce serveur,non-Englsih
2979,gayfr.social,"OUVERTURE : les hommes gay francophones sont le cœur de sa communauté, mais ce serveur est ouvert à tous ses amis et sympathisants.",ouverture les hommes gay francophones sont le cœur de sa communauté mais ce serveur est ouvert à tous ses amis et sympathisants,non-Englsih
2980,gayfr.social,PLAISIR ET BIENVEILLANCE : ce sont les valeurs cardinales de ce réseau social !,plaisir et bienveillance ce sont les valeurs cardinales de ce réseau social,non-Englsih
2981,radicalsocial.work,This space is violence and harassment free. We do not support the promotion of violent ideologies. ,this space is violence and harassment free we do not support the promotion of violent ideologies,English
2982,radicalsocial.work,"This is an anti-oppressive and anti-racist space. Racism, colonialism, sexism, homophobia, transphobia, ableism, ageism, classism, etc. is strictly prohibited.",this is an antioppressive and antiracist space racism colonialism sexism homophobia transphobia ableism ageism classism etc is strictly prohibited,English
2983,radicalsocial.work,Misinformation or disinformation of any kind is not permitted. ,misinformation or disinformation of any kind is not permitted,English
2984,radicalsocial.work,We do not support postings with unlawful content.,we do not support postings with unlawful content,English
2985,radicalsocial.work,We do not support any actions intended to damage this instance.,we do not support any actions intended to damage this instance,English
2986,radicalsocial.work,"Provide content warnings on the local timeline for content that may be considered controversial, explicit, or disturbing to community members.",provide content warnings on the local timeline for content that may be considered controversial explicit or disturbing to community members,English
2987,radicalsocial.work,Please report behaviour that bothers you. We will keep your report confidential.,please report behaviour that bothers you we will keep your report confidential,English
2988,radicalsocial.work,We support discourse that is free from insults and personal attacks. ,we support discourse that is free from insults and personal attacks,English
2989,radicalsocial.work,Breaking rules will result in warnings from the moderators. Continued warnings may result in being removed from this instance.,breaking rules will result in warnings from the moderators continued warnings may result in being removed from this instance,English
2990,mastodon-elestio-u1962.vm.elestio.app,Nothing illegal,nothing illegal,non-Englsih
2991,mastodon-elestio-u1962.vm.elestio.app,"Other than that you are subject to the whims and preferences of Laurie. But he seems like a nice guy, you trust him, right?",other than that you are subject to the whims and preferences of laurie but he seems like a nice guy you trust him right,English
2992,courbet.social,Be civil and kind to everyone you encounter here.,be civil and kind to everyone you encounter here,English
2993,courbet.social,Always apply appropriate content warnings and sensitive markings to NSFW content.,always apply appropriate content warnings and sensitive markings to nsfw content,English
2994,courbet.social,"Absolutely no images or descriptions of sexual situations of anyone under 18, in any circumstances.",absolutely no images or descriptions of sexual situations of anyone under 18 in any circumstances,English
2995,courbet.social,"Spam, bots, doxxing, harassment, and abuse are not being civil and kind, and you will almost certainly be kicked off the server for them.",spam bots doxxing harassment and abuse are not being civil and kind and you will almost certainly be kicked off the server for them,English
2996,weirdo.network,"NSFW content is allowed but may not include egregious or gratuitous content (i.e. depiction of minors real or fictional, incest, nonconsensual encounters, etc.). NSFW media must be marked with a content warning. We reserve the right to remove any NSFW content without notifying you. ",nsfw content is allowed but may not include egregious or gratuitous content ie depiction of minors real or fictional incest nonconsensual encounters etc nsfw media must be marked with a content warning we reserve the right to remove any nsfw content without notifying you,English
2997,weirdo.network,"Offensive content or slurs related to gender, gender identity and expression, sexual orientation, disability, mental illness, neuro(a)typicality, physical appearance, body size, race, nationality, caste, etc. are not allowed. ",offensive content or slurs related to gender gender identity and expression sexual orientation disability mental illness neuroatypicality physical appearance body size race nationality caste etc are not allowed,English
2998,weirdo.network,Pronouns must be respected. Deadnaming/misgendering is not allowed and will result in immediate suspension.,pronouns must be respected deadnamingmisgendering is not allowed and will result in immediate suspension,English
2999,weirdo.network,Every attempt should be made to include alt text and image descriptions when posting. Repeated violations may result in forced limitations on a user's ability to post media content. ,every attempt should be made to include alt text and image descriptions when posting repeated violations may result in forced limitations on a users ability to post media content,English
3000,weirdo.network,"Incitement of violence towards any individual, including encouraging a person to commit suicide or to engage in self-harm, will result in immediate suspension. ",incitement of violence towards any individual including encouraging a person to commit suicide or to engage in selfharm will result in immediate suspension,English
3001,weirdo.network,"Harassment, doxxing, dogpiling, or similar behaviors are not allowed.",harassment doxxing dogpiling or similar behaviors are not allowed,English
3002,weirdo.network,Illegal content is not allowed. ,illegal content is not allowed,English
3003,faf.photos,This place is G or PG rated. Please see https://faf.social/about for Terms of Service (TOS). Behave.,this place is g or pg rated please see httpsfafsocialabout for terms of service tos behave,English
3004,faf.photos,New users must have a profile so that it can be confirmed that a real person is behind the account. No exceptions. Blank accounts are deleted.,new users must have a profile so that it can be confirmed that a real person is behind the account no exceptions blank accounts are deleted,English
