,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
1229,1229,1287,paw.photo,Be kind,be kind,non-Englsih,be kind,informal,0.9945458173751831,Prose/Lyrical,Prose/Lyrical
1230,1230,1288,kish.social,Follow the code of conduct!,follow the code of conduct,English,follow the code of conduct,informal,0.9878005981445312,Information/Explanation,Information/Explanation
1231,1231,1289,social.annacon.be,"Hier is geen plaats voor racisme, seksisme, homofobie, transfobie of vreemdelingenhaat.",hier is geen plaats voor racisme seksisme homofobie transfobie of vreemdelingenhaat,non-Englsih,There is no room for racism sexism homophobia transphobia or foreign hatred,informal,0.9245473146438599,Opinion/Argumentation,Opinion/Argumentation
1232,1232,1290,social.annacon.be,Zet niet aan tot geweld of promoot geen gewelddadige ideologieën.,zet niet aan tot geweld of promoot geen gewelddadige ideologieën,non-Englsih,Do not encourage violence or do not promote violent ideologies,formal,0.9933950304985046,Legal,Legal
1233,1233,1291,social.annacon.be,"Beledigen, pesten, zwartmaken van een gebruiker naar andere gebruikers, of ongevraagd prive berichten sturen zijn ten stelligste verboden.",beledigen pesten zwartmaken van een gebruiker naar andere gebruikers of ongevraagd prive berichten sturen zijn ten stelligste verboden,non-Englsih,Insure bullying bullying from a user to other users or sending unsolicited private messages are certainly prohibited,formal,0.9980352520942688,Legal,Legal
1234,1234,1292,social.annacon.be,Deel geen content in strijd met de wetgeving.,deel geen content in strijd met de wetgeving,non-Englsih,Do not share content in violation of the legislation,formal,0.9947431087493896,Legal,Legal
1235,1235,1293,social.annacon.be,Deel geen opzettelijk valse of misleidende informatie.,deel geen opzettelijk valse of misleidende informatie,non-Englsih,Do not share intentionally false or misleading information,formal,0.9968363046646118,Legal,Legal
1236,1236,1294,social.annacon.be,Nieuwe toots en reacties op toots worden in het Nederlands opgesteld.,nieuwe toots en reacties op toots worden in het nederlands opgesteld,non-Englsih,New Toots and Responses to Toots are drawn up in Dutch,formal,0.9961733222007751,Information/Explanation,Information/Explanation
1237,1237,1295,s-h.social,"Respektvoller Umgang: 
Behandeln Sie andere User:innen mit Respekt und Rücksicht und verzichten Sie auf Feindseligkeiten. Beschimpfungen, Drohungen und Beleidigungen, sowie ruf- oder geschäftsschädigende Äußerungen werden nicht akzeptiert.",respektvoller umgang behandeln sie andere userinnen mit respekt und rücksicht und verzichten sie auf feindseligkeiten beschimpfungen drohungen und beleidigungen sowie ruf oder geschäftsschädigende äußerungen werden nicht akzeptiert,non-Englsih,Respectfully handled you treat other users with respect and consideration and refrain from enemy insults threats and insults as well as reputation or business -damaging statements are not accepted,formal,0.9986145496368408,Other,Other
1238,1238,1296,s-h.social,"Sachliche Argumentation: 
Untermauern Sie Ihre Meinung mit nachvollziehbaren Begründungen und vertrauenswürdigen Quellen und gehen Sie auf die Argumente anderer User:innen auf einer sachlichen Ebene ein. Bitte unterlassen Sie Unterstellungen, Verdächtigungen und nicht prüfbare Behauptungen. ",sachliche argumentation untermauern sie ihre meinung mit nachvollziehbaren begründungen und vertrauenswürdigen quellen und gehen sie auf die argumente anderer userinnen auf einer sachlichen ebene ein bitte unterlassen sie unterstellungen verdächtigungen und nicht prüfbare behauptungen,non-Englsih,A factual argument. Use comprehensible justifications and trustworthy sources and go to the arguments of other users on a factual level.,formal,0.9986072182655334,Instruction,Instruction
1239,1239,1297,s-h.social,"Einhaltung von Gesetzen und Rechtsvorschriften: 
Sie sind verpflichtet, Gesetze und Rechtsvorschriften in Ihren Postings einzuhalten. Auch das Teilen von Links, die zu illegalen Inhalten führen (z.B. nicht autorisierte Streaming-Portale) ist untersagt. ",einhaltung von gesetzen und rechtsvorschriften sie sind verpflichtet gesetze und rechtsvorschriften in ihren postings einzuhalten auch das teilen von links die zu illegalen inhalten führen zb nicht autorisierte streamingportale ist untersagt,non-Englsih,"Compliance with laws and legal provisions You are obliged to comply with laws and legal provisions in your postings, and the sharing of the left, which lead to illegal content, for example, are prohibited",formal,0.9986342787742615,Legal,Legal
1240,1240,1298,s-h.social,"Keine Diskriminierung und Diffamierung: Rassistische, sexistische, frauenfeindliche, homophobe, antisemitische und andere menschenfeindliche Beiträge, in denen Gruppen pauschal verurteilt oder verunglimpft werden, sind nicht gestattet. ",keine diskriminierung und diffamierung rassistische sexistische frauenfeindliche homophobe antisemitische und andere menschenfeindliche beiträge in denen gruppen pauschal verurteilt oder verunglimpft werden sind nicht gestattet,non-Englsih,No discrimination and defamation racist sexist sexist homophobic homophobic anti -Semitic and other misanthropic articles in which groups are condemned or disparaged,formal,0.9973241090774536,Legal,Legal
1241,1241,1299,s-h.social,"Adäquate Ausdrucksweise: 
Formulieren Sie Ihre Beiträge bitte in allgemein verständlicher Ausdrucksweise und Sprache. Schimpfwörter, Fäkalsprache, rohe, doppeldeutige oder obszöne Sprache sind nicht zugelassen.",adäquate ausdrucksweise formulieren sie ihre beiträge bitte in allgemein verständlicher ausdrucksweise und sprache schimpfwörter fäkalsprache rohe doppeldeutige oder obszöne sprache sind nicht zugelassen,non-Englsih,Adequate expression please formulate your contributions in a generally understandable expression and language swear words fecal language raw ambiguous or obscene language are not permitted,formal,0.9986400008201599,Other,Other
1242,1242,1300,s-h.social,Keine Werbung: Werbung und andere Inhalte mit werbendem Charakter sind untersagt.,keine werbung werbung und andere inhalte mit werbendem charakter sind untersagt,non-Englsih,No advertising and other content with an advertising character are prohibited,formal,0.9966294169425964,Legal,Legal
1243,1243,1301,ctdl.co,No spam. No hate speech.,no spam no hate speech,non-Englsih,no spam no hate speech,informal,0.9974496960639954,Promotion,Promotion
1244,1244,1302,claristdon.link,このサーバーはアーティスト「ClariS」の非公式ファンコミュニティです。当サーバーについて公式様へのお問い合わせはご遠慮ください。,このサーバーはアーティストclarisの非公式ファンコミュニティです当サーバーについて公式様へのお問い合わせはご遠慮ください,non-Englsih,This server is an unofficial fan community of the artist CLARIS Please refrain from contacting the official about this server.,formal,0.9985432624816895,Other,Other
1245,1245,1303,claristdon.link,他人に成りすます行為は禁止です。,他人に成りすます行為は禁止です,non-Englsih,The act of becoming another person is prohibited,formal,0.9964710474014282,Legal,Legal
1246,1246,1304,claristdon.link,サーバーに過度な負荷をかける行為は禁止です。例えば短時間で数百件を超えるような大量フォローや大量の投稿やファボ、動画や画像などのファイルを連続して投稿するなどのオペレーションなどが該当します。,サーバーに過度な負荷をかける行為は禁止です例えば短時間で数百件を超えるような大量フォローや大量の投稿やファボ動画や画像などのファイルを連続して投稿するなどのオペレーションなどが該当します,non-Englsih,"Excessive loads on the server are prohibited. For example, it corresponds to operations such as mass follow -ups that exceed hundreds of cases in a short time, large quantities of posts, files such as fabo videos and images continuously.",formal,0.9985917210578918,Instruction,Instruction
1247,1247,1305,claristdon.link,日本国内の法律に違反する行為は禁止です。,日本国内の法律に違反する行為は禁止です,non-Englsih,Activities that violate laws in Japan are prohibited,formal,0.9984714388847351,Legal,Legal
1248,1248,1306,legaltech.social,Be polite and kind. Don't be a jerk.,be polite and kind dont be a jerk,English,be polite and kind dont be a jerk,informal,0.9975560903549194,Forum,Forum
1249,1249,1307,legaltech.social,Be respectful - even if you disagree. Civility goes a long way.,be respectful even if you disagree civility goes a long way,English,be respectful even if you disagree civility goes a long way,informal,0.9958339929580688,Promotion,Promotion
1250,1250,1308,legaltech.social,"Religious speech, hate speech, discrimination, and harassment of any kind is not tolerated on this server.",religious speech hate speech discrimination and harassment of any kind is not tolerated on this server,English,religious speech hate speech discrimination and harassment of any kind is not tolerated on this server,informal,0.9490624070167542,Legal,Legal
1251,1251,1309,legaltech.social,No spam or commercial advertisements.,no spam or commercial advertisements,non-Englsih,no spam or commercial advertisements,informal,0.9908537864685059,Promotion,Promotion
1252,1252,1310,legaltech.social,This server is intended for anyone who works in law firm marketing.,this server is intended for anyone who works in law firm marketing,English,this server is intended for anyone who works in law firm marketing,informal,0.9338549375534058,Legal,Legal
1253,1253,1311,legaltech.social,The primary language for this server is English.,the primary language for this server is english,English,the primary language for this server is english,informal,0.967999279499054,Information/Explanation,Information/Explanation
1254,1254,1312,mastodon.uwuwatch.club,Be friendly and nice towards one another.,be friendly and nice towards one another,English,be friendly and nice towards one another,informal,0.9968403577804565,Forum,Forum
1255,1255,1313,mastodon.uwuwatch.club,don't insult other people.,dont insult other people,English,dont insult other people,informal,0.9956387877464294,Forum,Forum
