,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
1635,1635,1755,gaypirates.club,Minors must filter #OFMDNSFW in their settings. Please ask an admin or mod for help if needed,minors must filter ofmdnsfw in their settings please ask an admin or mod for help if needed,English,minors must filter ofmdnsfw in their settings please ask an admin or mod for help if needed,informal,0.9972643852233887,Forum,Forum
1636,1636,1756,gaypirates.club,Rule breaking will meet with a warning from the team. After 3 warnings you will be banned.,rule breaking will meet with a warning from the team after 3 warnings you will be banned,English,rule breaking will meet with a warning from the team after 3 warnings you will be banned,informal,0.9962142109870911,Promotion,Promotion
1637,1637,1757,icosahedron.kal-tsit.halcy.de,"For an extended description of every rule, please read our about page.",for an extended description of every rule please read our about page,English,for an extended description of every rule please read our about page,informal,0.982602596282959,Promotion,Promotion
1638,1638,1758,icosahedron.kal-tsit.halcy.de,Be friendly.,be friendly,non-Englsih,be friendly,informal,0.9815554022789001,Promotion,Promotion
1639,1639,1759,icosahedron.kal-tsit.halcy.de,Don’t start shit.,dont start shit,non-Englsih,dont start shit,informal,0.9969203472137451,Instruction,Instruction
1640,1640,1760,icosahedron.kal-tsit.halcy.de,Obey the law.,obey the law,English,obey the law,informal,0.9773995876312256,Information/Explanation,Information/Explanation
1641,1641,1761,icosahedron.kal-tsit.halcy.de,Spam is not allowed.,spam is not allowed,English,spam is not allowed,informal,0.9853408932685852,Forum,Forum
1642,1642,1762,icosahedron.kal-tsit.halcy.de,Be aware of the nature of the network.,be aware of the nature of the network,English,be aware of the nature of the network,formal,0.6387441754341125,Information/Explanation,Information/Explanation
1643,1643,1763,icosahedron.kal-tsit.halcy.de,Fascism is incompatible with a free exchange of ideas.,fascism is incompatible with a free exchange of ideas,English,fascism is incompatible with a free exchange of ideas,informal,0.5293005108833313,Information/Explanation,Information/Explanation
1644,1644,1764,icosahedron.kal-tsit.halcy.de,Admin decisions are final.,admin decisions are final,non-Englsih,admin decisions are final,informal,0.9700082540512085,News,News
1645,1645,1765,icosahedron.kal-tsit.halcy.de,These goal of these rules is to ensure a safe and welcoming environment.,these goal of these rules is to ensure a safe and welcoming environment,English,these goal of these rules is to ensure a safe and welcoming environment,formal,0.768634021282196,Legal,Legal
1646,1646,1767,mastodon.de,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English,sexually explicit or violent media must be marked as sensitive when posting,formal,0.9112115502357483,Legal,Legal
1647,1647,1768,mastodon.de,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih,no racism sexism homophobia transphobia xenophobia or casteism,informal,0.9974828362464905,Information/Explanation,Information/Explanation
1648,1648,1769,mastodon.de,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
1649,1649,1770,mastodon.de,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English,no harassment dogpiling or doxxing of other users,informal,0.9965498447418213,Legal,Legal
1650,1650,1771,mastodon.de,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English,do not share intentionally false or misleading information,formal,0.916638970375061,Legal,Legal
1651,1651,1772,mastodon.de,"Targeted misgendering, deadnaming, or promotion of so-called ""conversion therapy"" is prohibited.",targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited,English,targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited,informal,0.8725042939186096,Information/Explanation,Information/Explanation
1652,1652,1773,mesmerized.online,ALL USERS MUST BE OVER 18 YEARS OLD.,all users must be over 18 years old,English,all users must be over 18 years old,informal,0.9869780540466309,Instruction,Instruction
1653,1653,1774,mesmerized.online,Don't Be A Dick & Have Common Sense,dont be a dick have common sense,English,dont be a dick have common sense,informal,0.9972718358039856,Forum,Forum
1654,1654,1775,mesmerized.online,Staff Members Reserve the Right to Take Action at Their Discretion,staff members reserve the right to take action at their discretion,English,staff members reserve the right to take action at their discretion,informal,0.7195204496383667,Legal,Legal
1655,1655,1776,mesmerized.online,Loli Content Is NOT Allowed.,loli content is not allowed,English,loli content is not allowed,informal,0.991054117679596,Other,Other
1656,1656,1777,mesmerized.online,"If Asked To Stop, Stop. Respect Others.",if asked to stop stop respect others,English,if asked to stop stop respect others,informal,0.9969492554664612,Information/Explanation,Information/Explanation
1657,1657,1778,mesmerized.online,Spoilering NSFW Content Is NOT Required BUT Flashing or Strobe-like Images & Videos Must Be,spoilering nsfw content is not required but flashing or strobelike images videos must be,English,spoilering nsfw content is not required but flashing or strobelike images videos must be,informal,0.9968581199645996,Instruction,Instruction
1658,1658,1779,pixel.livellosegreto.it,No al sessismo,no al sessismo,non-Englsih,no to sexism,informal,0.9950689077377319,Promotion,Promotion
1659,1659,1780,pixel.livellosegreto.it,No al machismo,no al machismo,non-Englsih,Not machismo,formal,0.5031771659851074,Opinion/Argumentation,Opinion/Argumentation
1660,1660,1781,pixel.livellosegreto.it,No al bullismo,no al bullismo,non-Englsih,no to bullying,informal,0.9964678287506104,Promotion,Promotion
1661,1661,1782,pixel.livellosegreto.it,"No all'omofobia, alla bifobia, alla lesbofobia, alla transfobia, alla afobia",no allomofobia alla bifobia alla lesbofobia alla transfobia alla afobia,non-Englsih,No to homophobia bifobia to lesbophobia to transfobia to bifobia,informal,0.9726689457893372,Information/Explanation,Information/Explanation
1662,1662,1783,pixel.livellosegreto.it,No all'abilismo,no allabilismo,non-Englsih,No Allabilism,informal,0.6613202095031738,Promotion,Promotion
1663,1663,1784,pixel.livellosegreto.it,No al razzismo,no al razzismo,non-Englsih,no to racism,informal,0.9950191974639893,Promotion,Promotion
1664,1664,1785,pixel.livellosegreto.it,No ai bot*,no ai bot,non-Englsih,No you have a bot,informal,0.9398824572563171,Forum,Forum
1665,1665,1786,pixel.livellosegreto.it,"Usare i CW per: NSFW, SPOILER, GUERRA, POLITICA",usare i cw per nsfw spoiler guerra politica,non-Englsih,Use CW for NSFW Spoiler Political War,informal,0.9832994341850281,Opinion/Argumentation,Opinion/Argumentation
1666,1666,1787,pixel.livellosegreto.it,Evitare bestemmie e turpiloquio eccessivo/gratuito,evitare bestemmie e turpiloquio eccessivogratuito,non-Englsih,avoid blasphemies and turpiloquy free excessive,informal,0.9933708906173706,Instruction,Instruction
1667,1667,1788,pixel.livellosegreto.it,No pornografia,no pornografia,non-Englsih,in pornography,informal,0.9855904579162598,Information/Explanation,Information/Explanation
