,rules
3185,1 use real names we need to identify each other in the real world
3186,このインスタンスはサブカルチャー全般漫画アニメゲーム映画おもちゃフィギュア等々に関する話題をメインとしたインスタンスです
3187,通常のトゥートももちろん大歓迎
3188,ルールは特に有りませんが一般社会のルールから逸脱しすぎる投稿はお控えください公序良俗に大きく反する投稿については管理者判断で予告なく削除することがあります
3189,
3190,
3191,
3192,
3193,
3194,
3195,ei rasismia seksismiä transfobiaa tai muuta vähemmistöihin kohdistuvaa syrjintää
3196,ei laittomuuksia
3197,ei häirintää doksausta valheellisen tiedon levittämistä tai muina esiintymistä
3198,ei roskapostia
3199,ei pornografista seksuaalista tai ylettömän väkivaltaista sisältöä
3200,vaikka sääntöjen ylläpidon ja instanssin pääasiallinen kieli on suomi saa myös muunkielistä sisältöä julkaista
3201,tämä instanssi on suunnattu suomalaislle this instance is mainly for finnish people
3202,
3203,
3204,
3205,
3206,
3207,
3208,
3209,
3210,
3211,no illegal content that includes child porn copyrighted content of which you are not owner etc
3212,no posts or links to content supporting featuring or promoting hate groups terrorism mass violence or calls to violence
3213,no posts or comments supporting or promoting qanon related content or similarly disproven conspiracy theories moderators have sole discretion to decide if a post violates this rule birds are real the earth is round get over it
3214,no posts or links featuring sexualized depictions of minors whether photographic written drawn anthropomorphic or animated
3215,no pornography featuring depictions of rape or nonconsensual violence
3216,a content warning must always be used when posting all other pornographic erotic or nsfw content whether photographic written drawn or animated
3217,no racism
3218,no visual content depicting executions murder suicide dismemberment visible innards excessive gore or charred bodies all other violent imagery requires a content warning
3219,no posting of malicious links
3220,no spam
3221,no threats bullying or attacks on an individual or group
3222,no encouragement or promotion of selfharm
3223,no accounts that impersonate anyone else unless clearly marked as such for the purpose of parody
3224,no hate speech hate speech is defined as derogatory posts or links targeting any individual or group based on race mental or physical disability religion gender identity sex nationality age class or sexual orientation
3225,no shitposting while humorous posts are allowed and actually encouraged there is no place for shitposting here
3226,
3227,
3228,
3229,
3230,
3231,
3232,no al trolling shitposting bodyshaming e bullismo
3233,no alla diffusione intenzionale di notizie false fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici
3234,no a comportamenti molesti e tossici dogpiling o doxxing
3235,no al razzismo sessismo misoginia omofobia bifobia lesbofobia transfobia afobia
3236,no al proselitismo e allintolleranza religiosa
3237,no apologia del fascismo nazismo
3238,no allo spam al flood e ai bot
3239,no alla pornografia di ogni tipo
3240,no alla pubblicazione di materiale illegale
3241,this instance has been set up and maintained by an individual please comply with the law in hongkong due to the location of the server
3242,although nothing has been regulated or censored here my safety is dependent on your compliance with hongkong law
3243,i hope everyone can communicate here about the campus freely be it complaints or information exchange
3244,you are welcomed to explore the likeminded in the world timeline everything youve published here can be exported in a blink at anytime as you wish
3245,please do not talk about politically sensitive stuff otherwise once caught on site your account would be suspended by the moderators on this site
3246,die instanz katholischsocial bietet allen menschen die sich zur freiheitlich demokratischen grundordnung bekennen eine sichereheimat im fediverse inhalte die gegen deutsches recht verstoßen sind unerwünscht
3247,wir schätzen und respektieren menschen jeder weltanschauung und religion und setzen uns für ein friedvolles miteinander unabhängig von einer politischen ausrichtung ein
3248,wir kommunizieren diskriminierungsfrei gewaltfrei respektvoll und wertschätzend
3249,dabei legen wir von betreiberseite einen besonderen wert auf den datenschutz also den schutz der daten aller menschen die auf diesem server unterwegs sind
3250,kommerzielle werbung ist unerwünscht willkommen sind hinweise auf kirchliche caritative diakonische gemeinnützige und wohltätige angebote und veranstaltungen bei unklarheiten einfach nachfragen
3251,sexually explicit or violent media must be marked as sensitive when posting
3252,no racism sexism homophobia transphobia xenophobia or casteism
3253,no incitement of violence or promotion of violent ideologies
3254,no harassment dogpiling or doxxing of other users
3255,no content illegal in the united states of america
3256,do not share false or misleading information that may lead to physical harm
